longitude,latitude,temperature
73.4680929618895,4.185126368821955,23.73
73.42095456196554,4.183550785083296,21.45
73.46594855488159,4.179947963854919,33.87
73.4465572895047,4.173861948411654,24.91
73.47490798790382,4.184142720323118,39.1
73.442080648005,4.183268884237599,35.69
73.47383250338359,4.175960481615735,28.76
73.47896358214747,4.182065342786456,24.3
73.48023236067432,4.1724962093426745,21.33
73.43435866441754,4.183715421152849,20.06
73.43639179491183,4.179166211629498,29.17
73.41245697890889,4.179767643862937,25.53
73.46024146892441,4.185912376828763,29.37
73.47746276597769,4.173005549211266,31.46
73.47083306237292,4.182176214860705,29.09
73.43543254889774,4.173564871480576,34.57
73.43098063244247,4.176653228520879,26.01
73.41429647818012,4.180552136867089,29.84
73.46465200355549,4.176167878036762,20.15
73.4176819768393,4.18219668868438,21.22
73.44701433425665,4.176871128513619,36.08
73.4373578587325,4.190846476399715,27.98
73.44568746879463,4.16981376145707,30.34
73.44120551083755,4.177523948224922,27.29
73.45502160041583,4.169258446028432,28.5
73.4808668175032,4.188995104679508,38.77
73.41912363998414,4.178581623511959,22.97
73.4734659045684,4.191209182978006,21.83
73.42243022444508,4.185428864026576,21.74
73.4197667086163,4.177221480202381,24.07
73.48563056575676,4.187524351873312,21.75
73.45599794011825,4.185467779673162,36.16
73.4345836145929,4.1793939984592905,35.28
73.42441962343263,4.17391180365565,31.61
73.42827616772463,4.1696639949271885,24.19
73.46693036610378,4.188116932928405,26.11
73.41027303207848,4.174666322665194,23.93
73.42740324126761,4.181186642944073,22.77
73.4216333479704,4.190477286900412,36.01
73.45173715597834,4.177874474977892,25.65
73.48859303876078,4.172390150474167,33.13
73.47435209112632,4.178023655167692,38.44
73.46739940188696,4.176059999644248,30.94
73.46638015493566,4.177903927472937,33.01
73.42478436732998,4.184182938445463,30.39
73.43802547894106,4.180838448707598,31.11
73.46802904098726,4.175817575456262,26.29
73.45602994048923,4.170062953562934,36.96
73.43468419550942,4.1702778109915855,29.34
73.45347384215894,4.174140347910582,37.14
73.458978663443,4.188182578461764,34.85
73.46253729317152,4.17093570889945,26.72
73.41652634377279,4.1912271753058805,37.12
73.48546701191508,4.177961895306725,32.39
73.4249900098225,4.178250488672311,20.11
73.48325067522876,4.176482109287116,38.22
73.45420086713578,4.189287954062504,33.58
73.43739096602287,4.184424840339037,39.4
73.48750394080736,4.188577282051427,29.79
73.40972995330095,4.179725519561124,23.36
73.448744779778,4.180742827115143,30.69
73.44787155941778,4.172503785049925,26.1
73.41592455568654,4.173795944487847,31.24
73.4605581740731,4.169081665284392,39.8
73.4556393404322,4.171433770603988,35.33
73.48106500599162,4.185661985606201,26.63
73.46221980890552,4.186212557142399,30.45
73.47136724024097,4.175763587832855,24.05
73.45821872943112,4.172135774329092,39.09
73.46976705189118,4.175120275226456,23.6
73.48841522278659,4.175449376664034,25.76
73.47286424065072,4.185886169531518,34.85
73.4214550608615,4.179696906048683,39.15
73.4083441756147,4.169309987809944,36.74
73.47091135622487,4.1860724696225615,26.0
73.43489879484304,4.17132024604201,35.19
73.45081435784171,4.170932210579279,39.17
73.42115649503276,4.189614054341984,36.68
73.47222912693486,4.180241392784156,28.19
73.43567145556322,4.176052315556569,20.59
73.47592005388161,4.183929895599007,25.67
