longitude,latitude,temperature
73.48661191457943,4.189110529273334,39.82
73.44368060967355,4.1792069357766275,36.12
73.46784009504894,4.169800336715392,36.27
73.47245869412961,4.18392542790797,25.95
73.46134291410914,4.170120137555877,34.17
73.40952320696366,4.186345591427063,29.87
73.45136888429556,4.172233591139683,38.2
73.47918921485362,4.1890347830014605,21.58
73.42413242665654,4.171479575345891,31.96
73.40926989542756,4.185945372799216,29.41
73.47804429828234,4.172732172033256,24.3
73.42853554029294,4.168452501404588,34.51
73.43611361595077,4.191037531985416,21.87
73.44590199934838,4.186067711832105,27.11
73.45129882026887,4.186936018365411,23.3
73.45778985780451,4.184574048964667,21.7
73.47988031875343,4.17514278909678,27.43
73.42406994115036,4.170956044394427,36.11
73.41203471593943,4.171856296292538,26.94
73.45195294121757,4.168609915508827,26.22
73.4395658803649,4.183582717961031,31.25
73.46022574468734,4.190651350660053,23.44
73.41962328723221,4.1734294305148545,30.77
73.42155507523165,4.1889587309991345,32.5
73.44789446835426,4.176468371697622,37.42
73.46968889583222,4.184672476713683,38.02
73.46377519571058,4.1733575706659325,26.75
73.42118624882377,4.168387671834059,35.34
73.44563567122124,4.190565012657443,33.92
73.47306246778402,4.179995102445417,30.96
73.46369142527939,4.17024720803132,24.21
73.4793534912534,4.17995754215914,32.13
73.46710086106069,4.185766713908405,28.02
73.41928680176319,4.169139577891207,25.13
73.44949315268427,4.178853738231146,37.56
73.46215241135053,4.19002207316304,32.0
73.4170846683747,4.17954190954038,38.82
73.43564183277982,4.176516322483785,35.73
73.48922922665614,4.172171231509567,39.62
73.44531107390009,4.182932041977778,27.88
73.42226153151297,4.169916073702994,38.24
73.42215679323593,4.178518382385789,34.21
73.44468443480577,4.170579116131727,31.7
73.43569433504727,4.1881692249982265,35.73
73.43967866951162,4.182894170590479,25.41
73.41982895735548,4.179162243260662,32.85
73.4515839090855,4.177474164700256,20.39
73.41235749434603,4.1730504575424145,22.01
73.42235630437777,4.1833830627958655,25.95
73.48246796135452,4.173749638445003,28.97
73.48056427188875,4.181533637420136,22.02
73.43928544342643,4.178197324907436,37.85
