longitude,latitude,insolation,windspeed
73.41388182974447,4.179395330353859,1288.94,26.46
73.52373708618865,4.198685795495499,1365.07,12.57
73.51670777069711,4.170716205366032,1225.76,25.92
73.43855979069586,4.17747242411087,939.86,23.62
73.52594254979375,4.242229150263489,1199.96,14.32
73.52486218737508,4.217007050451313,1200.98,10.83
73.41186249717268,4.1724383006729955,1230.41,29.16
73.52837290614582,4.21012398020401,1313.94,21.24
73.48551429004824,4.186148116616098,1180.65,16.56
73.53031044211157,4.182491954708826,1256.51,25.25
73.53558938209503,4.189854516727557,1214.15,21.25
73.54868657518988,4.186292439383334,1018.4,19.91
73.5059068607331,4.172308442430328,1275.12,12.01
73.54206294278502,4.1829520453496585,1188.35,12.06
73.42576074578443,4.170991548237893,1071.96,23.39
73.5026449937451,4.170467452021359,995.19,28.24
73.49952882729303,4.168559834446522,1222.12,17.35
73.50792417608413,4.181300456026989,1388.56,24.68
73.54848882001254,4.230027930095354,1008.11,24.64
73.51672602495499,4.168993884526911,1488.0,11.91
73.51191635750281,4.177116067313169,1472.65,28.0
73.4432580298566,4.190822879871528,1253.8,19.07
73.5225505153639,4.238502686920257,924.72,19.16
73.54258782988558,4.175196843965962,1280.83,24.62
73.46265994932155,4.168246202857735,1485.05,10.33
73.45865051829449,4.178899485141133,1042.35,21.0
73.52451210618007,4.189112761735522,1192.28,15.79
73.4411351848472,4.188879752289886,1240.46,24.13
73.46653902017138,4.170853473276248,1036.14,16.33
73.46666904366772,4.188724260943824,1355.89,14.47
73.5165219819226,4.170699208531403,1498.89,19.8
73.52056641076399,4.18139758730974,1239.85,17.63
73.52273718752639,4.1900933649046745,1165.76,25.43
73.54390200922242,4.223844609521516,1366.04,29.48
73.42614502688895,4.17642900955216,1120.09,18.31
73.5337038010458,4.232861592639492,1195.47,16.19
73.5120911505988,4.1695429826215085,1471.19,26.08
73.50297636081046,4.178342460252197,1449.04,12.36
73.50889352624623,4.16957433498264,1161.62,13.1
73.53598363213612,4.187913293168744,1219.21,11.53
73.53703308487057,4.202493793887917,1246.8,23.16
73.51669882994729,4.175749630572445,990.35,15.14
73.51252342017752,4.172114922497913,1063.94,28.58
73.53837298410409,4.242865552921829,1027.06,24.07
73.51800938836723,4.179271221448713,1365.46,21.09
73.51764474940556,4.180586250966837,1318.83,25.13
73.5468480645874,4.213126320113053,1496.81,11.04
73.4568550501593,4.187290155792314,1217.91,12.6
73.49975959829594,4.175326779126787,1341.06,17.1
73.45143870751747,4.189041916318214,956.93,10.54
73.50733942965662,4.177727586352722,1162.08,19.37
73.52860837365492,4.224270655065344,1367.2,18.21
73.5077452845882,4.179066277706991,1408.24,17.77
73.47595279937642,4.182113050652752,1004.95,13.07
73.42895051046388,4.178988061692599,919.11,21.42
73.5284167644649,4.188304174527638,1245.07,10.98
73.45880505087676,4.176519772746694,981.3,20.12
73.48532196001095,4.17636653777412,1480.3,25.85
73.51616527212511,4.169027602639818,1451.37,23.98
73.53872593268488,4.23514205038526,986.87,17.13
73.51052632604906,4.181062727387484,1278.1,12.57
73.50727491372892,4.167907180934673,1281.18,12.11
73.43737846321253,4.185861664132418,1028.19,16.22
73.5193651491676,4.1687688777372935,1220.19,12.38
73.55061573370479,4.240837828835955,1350.28,27.38
73.5281839925259,4.194569290816482,1299.68,16.19
73.51444353937538,4.17107923835146,1170.44,20.82
73.50657222995362,4.175347493655567,1002.52,10.12
73.53502461850083,4.180955008265089,1358.3,12.7
73.53216766673857,4.190487799222328,1350.69,28.32
73.55641336922278,4.196531837719397,959.04,25.98
