longitude,latitude,temperature
73.43695735618738,4.173145737305286,31.37
73.40929239274935,4.184647865608156,29.18
73.43953347710271,4.183459271971336,20.56
73.46238637138816,4.172389425509404,36.29
73.44189706504757,4.18536854885531,28.41
73.40884215149579,4.175416111831702,23.03
73.48607066128666,4.176736428823366,33.13
73.43674668601446,4.177319937273752,31.29
73.43895439622533,4.171120927184403,37.47
73.43059176177542,4.170669582430983,22.53
73.47615782204957,4.1722805987546385,34.55
73.41006143410048,4.185443034195535,28.96
73.48775914731795,4.189172341915452,20.78
73.48129029048665,4.180158105427991,20.42
73.46973470603906,4.177039151153204,36.44
73.46076660430408,4.191515322709466,26.23
73.41232164891727,4.176351846708216,27.48
73.43582210694414,4.190625362229523,24.45
73.47457047367446,4.169978065579172,30.1
73.42391274885472,4.16886222060808,34.66
73.41135772678439,4.189108130006951,39.92
73.43219733418469,4.178228821166155,38.54
73.44112419030708,4.189103159426393,24.96
73.44106466284391,4.18684256762714,25.07
73.43563970925187,4.184194464207004,28.69
73.47975120555827,4.169305272928302,37.32
73.43975076338215,4.181257718311249,24.62
73.45654902357109,4.180417513647273,21.89
73.41216261914413,4.179636174902463,35.57
73.44378649582681,4.170193438119265,22.97
73.41334307268446,4.175756563089954,24.34
73.41646697894916,4.183308170025183,24.77
73.44517659714592,4.169823635743987,31.65
73.40901234708107,4.1850589411107775,27.34
73.45999300632701,4.1736374474815685,26.15
73.47154475815981,4.179369541521917,37.46
73.42719807638036,4.189727980160429,30.73
73.41529950747672,4.1859411499940204,33.55
73.43205013922838,4.17256275736002,26.84
73.43128297997814,4.187874204141739,39.64
73.44249581816076,4.180807360972835,39.05
73.46481520787816,4.1801103112525295,27.94
73.42972722104652,4.172165942576789,25.53
73.44477005887286,4.180908385614236,37.93
73.4656648911619,4.177893225090701,24.05
73.41890743258914,4.173692652314522,22.86
73.43010392353013,4.189723943273285,23.25
73.43484489125306,4.181017528699781,37.27
73.48607094322749,4.179173886917284,21.71
73.43935950521096,4.1869980435776135,22.33
73.44199938769661,4.185315984632293,24.27
73.45382674652811,4.188435683067881,29.51
73.45696169797021,4.179531531398137,39.08
73.41263271073015,4.1878705894211805,26.14
73.45564966556428,4.168526547194073,37.24
73.42512997166035,4.19173089122338,21.06
73.46184782674283,4.171892500787652,30.38
73.45100615848948,4.18382401978503,38.5
73.45154611783758,4.172880091044327,37.46
73.43075044582241,4.188576953118031,35.03
73.43488521095105,4.1709967157112375,35.25
73.42706081882591,4.17839303501454,37.3
73.43196304085528,4.1885229578992025,29.84
73.48493515287385,4.18079891135117,20.49
73.4360491825533,4.178228402186677,39.2
73.4605919422349,4.183817678690047,24.27
73.42176516471973,4.189330985933605,34.19
73.42023211167692,4.170755181507075,30.71
73.4360458204489,4.170994732925341,21.73
73.48448225896013,4.185450757242352,31.35
73.44055202395887,4.187213872856407,31.87
73.45462007957391,4.177759886212599,33.75
73.46988013072824,4.182442678924862,24.57
73.46504963037248,4.1694160140468455,34.97
73.47121936198342,4.1731248878291165,25.1
73.47843213207565,4.187140454301424,37.03
73.41364949860997,4.168922517616637,22.58
73.41615182525288,4.1871068555573006,35.76
73.46400711639231,4.16997512831707,24.26
73.45457121963955,4.170737111546405,31.65
73.45937203723658,4.171380163981824,37.05
73.41161936905218,4.1725521236184635,30.12
73.44538481566155,4.186324734822035,38.17
73.44698545532492,4.189771870574536,30.82
73.44786362103977,4.170109761540957,26.06
73.47592687972406,4.1762015329895235,28.58
73.41255308709835,4.171002197741639,37.12
73.4093016721751,4.184672785632489,34.8
73.44671801119509,4.183071614364011,24.54
73.46618108034475,4.1889799147682485,22.7
73.44810500345618,4.182013870354407,27.27
73.41705267037261,4.183380311707487,36.68
73.4301333870194,4.186779882295277,26.29
73.47454336057677,4.171772496704834,32.86
73.4252728245302,4.170856679575271,27.1
73.45974407246095,4.177832356041956,34.56
73.41646827220109,4.177853605298065,28.11
73.42233760773914,4.179705006051723,35.1
73.43983055477547,4.190190988526507,26.59
73.47690144140093,4.18927642513726,32.24
73.41267210982889,4.1912128761115195,27.66
73.40834425773801,4.17894734738218,38.92
73.44456435735664,4.189551091657374,37.68
73.40865689326236,4.177303811764428,27.35
73.46647193856795,4.186215264195914,20.62
73.4893195408734,4.179171592562289,32.76
73.42921446506895,4.191461457846767,28.66
73.4708619487259,4.1895637950959115,24.8
73.44649802419922,4.190964679989805,34.71
73.485502646801,4.171440779181191,27.99
73.41428403803656,4.1738234310551885,35.2
73.44695946500467,4.178774726697912,21.57
73.47410628610947,4.17182884064572,36.55
73.44173993123843,4.171179876547753,24.07
73.46883905070418,4.181597346102536,20.92
73.45495377899701,4.188370187862062,34.28
73.41381281932526,4.187118379605343,33.9
73.46184484093814,4.183032791579269,24.57
73.46568565351937,4.180792653345289,34.86
73.41425993491924,4.183141718803194,37.61
73.447666126198,4.174180001894177,23.35
73.47602975960221,4.187571356631494,21.62
73.45210705566365,4.168520000564236,24.34
73.47836645364079,4.173134959405084,39.54
73.41771845408944,4.184222582335639,37.87
73.45643480011579,4.187620489898709,23.77
73.4854026520871,4.175068516882763,27.33
73.48802769867349,4.169016576249236,23.31
73.43504503954061,4.181661518415985,33.11
73.45357353029591,4.184012756901788,32.84
73.45828295912303,4.1860177942061725,29.6
73.47537119638544,4.17041439372502,33.41
73.42771418868715,4.1707306048111334,31.92
73.45270526467337,4.180247319922928,27.26
73.44227974201316,4.18098738442271,38.39
73.42636357133733,4.189802334750015,25.86
73.42743394333802,4.1866964698177,31.71
73.45359677750189,4.178170923259288,34.84
73.46282068315202,4.179582601849862,30.71
73.45145121313641,4.175146446454269,26.76
73.48104470435614,4.17969537673622,34.9
73.437484363979,4.1719444114039055,32.7
73.43410865991527,4.182668580242476,20.49
73.43181433397363,4.17157364391837,35.06
