longitude,latitude,insolation,windspeed
73.41388182974447,4.179395330353859,977.63,26.66
73.52373708618865,4.198685795495499,1494.03,15.82
73.51670777069711,4.170716205366032,1172.58,11.23
73.43855979069586,4.17747242411087,1246.69,29.62
73.52594254979375,4.242229150263489,1376.01,23.71
73.52486218737508,4.217007050451313,1479.96,28.3
73.41186249717268,4.1724383006729955,1180.93,13.53
73.52837290614582,4.21012398020401,914.41,12.45
73.48551429004824,4.186148116616098,1121.46,12.21
73.53031044211157,4.182491954708826,1211.85,21.28
73.53558938209503,4.189854516727557,1458.81,23.56
73.54868657518988,4.186292439383334,1464.05,15.9
73.5059068607331,4.172308442430328,1437.12,25.08
73.54206294278502,4.1829520453496585,1018.0,24.75
73.42576074578443,4.170991548237893,1322.3,15.02
73.5026449937451,4.170467452021359,1447.91,28.8
73.49952882729303,4.168559834446522,1322.53,18.08
73.50792417608413,4.181300456026989,960.31,13.07
73.54848882001254,4.230027930095354,1231.46,13.76
73.51672602495499,4.168993884526911,1127.9,25.05
73.51191635750281,4.177116067313169,1440.26,22.52
73.4432580298566,4.190822879871528,1249.12,10.47
73.5225505153639,4.238502686920257,1178.78,12.81
73.54258782988558,4.175196843965962,1001.28,25.53
73.46265994932155,4.168246202857735,1259.1,18.39
73.45865051829449,4.178899485141133,1206.83,22.2
73.52451210618007,4.189112761735522,1289.67,23.16
73.4411351848472,4.188879752289886,1027.83,20.85
73.46653902017138,4.170853473276248,1263.81,13.01
73.46666904366772,4.188724260943824,1007.05,17.91
73.5165219819226,4.170699208531403,904.91,11.3
73.52056641076399,4.18139758730974,1170.84,21.58
73.52273718752639,4.1900933649046745,1304.86,28.35
73.54390200922242,4.223844609521516,1183.46,22.47
73.42614502688895,4.17642900955216,1083.97,11.36
73.5337038010458,4.232861592639492,1334.71,22.28
73.5120911505988,4.1695429826215085,986.77,14.91
73.50297636081046,4.178342460252197,1233.99,15.06
73.50889352624623,4.16957433498264,1144.44,15.19
73.53598363213612,4.187913293168744,1330.04,23.31
73.53703308487057,4.202493793887917,1096.49,18.92
73.51669882994729,4.175749630572445,1444.71,14.0
73.51252342017752,4.172114922497913,973.47,27.48
73.53837298410409,4.242865552921829,1212.32,13.35
73.51800938836723,4.179271221448713,1080.7,13.73
73.51764474940556,4.180586250966837,1010.39,12.01
73.5468480645874,4.213126320113053,1300.52,20.9
73.4568550501593,4.187290155792314,985.35,14.91
73.49975959829594,4.175326779126787,1097.24,16.45
73.45143870751747,4.189041916318214,1269.9,25.68
73.50733942965662,4.177727586352722,1255.04,17.03
73.52860837365492,4.224270655065344,1452.63,17.78
73.5077452845882,4.179066277706991,976.96,15.57
73.47595279937642,4.182113050652752,1106.96,20.12
73.42895051046388,4.178988061692599,1115.24,20.41
73.5284167644649,4.188304174527638,1060.42,17.07
73.45880505087676,4.176519772746694,1183.08,22.18
73.48532196001095,4.17636653777412,1461.49,19.46
73.51616527212511,4.169027602639818,1371.1,17.73
73.53872593268488,4.23514205038526,1236.76,12.09
73.51052632604906,4.181062727387484,1089.4,17.14
73.50727491372892,4.167907180934673,1383.11,13.45
73.43737846321253,4.185861664132418,1151.3,26.8
73.5193651491676,4.1687688777372935,1040.5,23.5
73.55061573370479,4.240837828835955,1224.9,29.64
73.5281839925259,4.194569290816482,1137.03,19.35
73.51444353937538,4.17107923835146,1407.7,24.35
73.50657222995362,4.175347493655567,1422.02,21.33
73.53502461850083,4.180955008265089,1200.11,24.26
73.53216766673857,4.190487799222328,1226.15,23.07
73.55641336922278,4.196531837719397,1198.6,10.96
73.48097448570911,4.180185991028528,1272.87,16.35
73.51247861706479,4.173117099641215,1115.8,11.48
73.48694670047058,4.181841401633243,1421.95,18.56
73.50374518929773,4.178906315595214,1434.41,14.19
73.47804643872142,4.179953537034275,958.09,12.25
73.4113336964417,4.185660600972265,907.19,13.64
73.45029743476222,4.169608734787067,984.7,17.91
73.48202185528939,4.177620741429004,1340.78,24.84
73.42491456403694,4.181254474979117,1325.32,15.29
73.52693561466683,4.23444979252225,1029.83,22.8
73.55132560146866,4.193616707732577,984.73,11.82
73.51890016237975,4.167742012629479,1477.32,26.69
73.54478150267299,4.232980998109627,1203.62,10.97
73.50195085407816,4.173205754566803,1176.77,14.41
73.4395309220978,4.187775468365748,1132.95,17.62
73.51784827672967,4.174545780495952,1370.68,11.15
73.50842561957054,4.171609278873682,1127.0,13.82
73.54438656455272,4.201121311715917,1488.4,29.12
73.45187070388951,4.1887881138837715,1345.35,11.99
73.52654084756443,4.2071906761625,1089.76,12.44
73.51957376254902,4.206391160724076,921.51,18.72
73.50798720290318,4.179298060180381,1287.81,20.81
73.45596144735818,4.188562593049558,1002.05,29.19
73.45104507935085,4.172134227165693,1316.95,10.65
73.45832664543885,4.171373276015045,1329.27,10.33
73.51322586166248,4.1795502875615345,1475.53,10.54
73.48118736751186,4.176430856125783,959.6,18.1
73.5559354412328,4.204982102920583,1450.19,28.32
73.50268892430402,4.171724946611182,1300.87,16.64
73.51869347757511,4.181280697713443,1248.95,26.5
73.4576966878996,4.180271753904351,1367.5,16.71
73.50877822941725,4.170448102660432,977.14,25.28
73.50405441356533,4.17093898487927,1336.5,20.41
73.50596808671342,4.1713509696423685,1205.63,20.38
73.50665425441927,4.171680255750111,1175.82,16.07
73.4136061845794,4.1718353713427785,1228.9,11.48
73.51912011222902,4.181548373738732,1173.32,27.67
73.4229057568599,4.170304114646632,1235.3,23.07
73.54288535860019,4.2212319711135775,1429.04,18.88
73.42335293541518,4.170472010560826,1397.26,20.64
73.5104608060337,4.179597391600807,1421.5,16.44
73.4738088813274,4.17450495472107,979.37,25.14
73.51042758486432,4.173760153335567,1047.45,11.92
73.5136257586967,4.180826693479427,935.7,19.66
73.50710940915269,4.178261501551578,1184.04,14.95
73.5547728897437,4.212997939101915,1145.0,22.08
73.52510288053158,4.226944802428337,1013.37,17.44
73.51158539392786,4.16974526300225,1424.82,13.61
73.50643217174824,4.1812261340181465,1326.93,14.85
73.53581990396464,4.193935543905855,1273.39,21.64
73.52973880335792,4.184099250336377,1118.54,19.66
73.51469492511895,4.175916099378808,1246.77,10.7
73.48754657414865,4.176814821452555,1049.73,18.73
73.51135669514466,4.168642632021428,1431.15,29.44
73.53744956504566,4.174979498124342,1243.11,25.61
73.51242721039102,4.177588351405824,1102.44,11.25
73.5100112743824,4.177712749032797,1438.98,21.64
73.5347560815639,4.20090959907151,1335.91,27.85
73.53757317817384,4.227818242333008,988.68,21.83
73.52971660999694,4.222638590191506,925.72,13.58
73.51595112655664,4.167247808682146,1442.29,29.53
73.54901358254406,4.182981809575661,1327.69,28.72
73.51579096433585,4.179498969393615,972.32,21.01
73.42896502952142,4.1841166456860845,909.92,10.12
73.50527513832961,4.179024065599935,981.07,28.46
73.51145998487054,4.17561317153657,1383.29,12.19
73.54095458043604,4.209366243721173,1315.89,23.79
73.51238586501543,4.182077056416065,1242.44,20.58
73.51653156383226,4.178959588062038,981.7,22.65
73.500574972964,4.174381127654084,912.26,18.07
73.50349612923732,4.170989408047547,1491.87,20.01
73.54077254122471,4.207649662599368,1414.25,14.04
73.47668736550129,4.184758564483607,1399.9,26.33
73.48413990231441,4.172839621560322,1419.54,20.66
73.41986027985422,4.188648620533771,999.85,29.25
73.55251110800566,4.228343618727661,1127.23,25.16
73.43974240568306,4.168532630823296,1420.81,10.58
73.50767138364036,4.177861656429151,1463.59,28.86
73.54524389016038,4.238875801648595,1456.93,28.18
73.5057838701063,4.173419192163302,964.42,24.04
73.48581519959707,4.184190294804795,1491.52,25.68
73.55256997157393,4.1865349278071395,1415.04,11.48
73.54153603617915,4.179172638315875,1496.05,18.08
73.5371846530486,4.223566628697068,963.01,28.19
73.52384299188031,4.219518032149591,1443.52,26.93
73.47971946424344,4.184854461186391,928.68,24.8
73.5267344622671,4.214008563722949,980.05,21.98
73.55221456890013,4.2063016119093275,1414.51,20.73
73.5211895074323,4.1859014787462305,1209.13,21.18
73.52813674597995,4.188900258872781,1123.26,16.92
73.49983756444328,4.170333555892781,1373.13,22.76
73.42552822913072,4.171794099419707,1260.68,14.4
73.53156383487874,4.239492729666378,1382.88,28.85
73.46250504033519,4.189775811591678,1492.49,13.02
73.51700682116464,4.175845425101437,1363.34,10.43
73.53863705926966,4.217897824410477,1101.19,21.05
73.42428805521246,4.170849652844129,999.95,28.72
73.55487195211322,4.227785843673568,1455.87,28.44
73.51714642243091,4.167209301246543,923.98,25.18
73.50573247909394,4.167187574469707,913.97,28.1
73.52697607556172,4.179952015293361,969.17,27.02
73.49975449073158,4.177199062064014,1082.75,14.44
73.51487574403264,4.1715326865971285,1402.65,19.45
73.51659479760606,4.177585861011365,957.46,16.29
73.47098780203459,4.174444278269134,1017.43,24.57
73.50115613435621,4.1746487856627486,942.02,18.48
73.51695052370503,4.173490255599021,1131.38,21.82
73.43243992299571,4.18022361474506,1274.75,19.28
73.43308172677142,4.1838835320014525,1426.29,20.24
73.46619698576386,4.1744699447996965,948.17,27.66
73.47325688211357,4.171788710089215,1004.79,28.71
73.47704270279279,4.186240609401265,1046.58,23.0
73.49872055515321,4.17365164505112,1074.04,25.72
73.4438707991264,4.17767065540727,1238.45,13.32
73.51592727426213,4.171553676113343,1130.1,28.22
73.54410357637767,4.18163395515859,963.23,19.65
73.5120599592859,4.179553833178231,1323.89,12.16
73.5380649809209,4.210787775651334,1265.31,11.43
73.44157266397451,4.175377803484702,1383.03,15.11
73.45815966236977,4.1905087970928445,1053.18,18.62
73.5017502359508,4.180962529971583,1067.08,29.25
73.50658212538221,4.167652357459148,1367.42,15.54
73.5063376754911,4.1705506945311,965.59,28.7
73.44684193749634,4.178917611386212,1460.38,25.59
73.50286252512744,4.169525819562576,1379.12,21.66
73.49981897355485,4.167579134725304,1001.69,18.7
73.51541964572239,4.1702365729221444,1012.21,11.39
73.5121197375177,4.179618681385386,1488.34,19.88
73.5319887124654,4.235086925746028,1010.76,20.88
73.55461647379647,4.199217168727999,1285.85,22.52
73.52944679351076,4.219629993081321,902.68,28.77
73.54748249668798,4.236473142165989,1138.47,28.0
73.5272871752811,4.21670053655924,915.99,26.46
73.50662938598,4.181965505786732,1446.84,28.7
73.52457997539015,4.177525865732853,1019.07,28.93
73.51063622279287,4.180054223023012,968.91,11.54
73.5057689988621,4.1717850341463,1382.33,10.53
73.51575605189586,4.171778673459396,1071.24,18.01
73.50639525520305,4.170995025408547,1084.2,15.2
73.51899123236103,4.175349358341132,1310.51,28.55
73.51225869605379,4.17524991776032,1481.04,28.34
73.449717281163,4.17905564777682,1000.01,12.51
73.55408149953702,4.2005100799630135,1023.13,24.24
73.55504765559856,4.2189442170212645,1213.33,20.76
73.5054989692004,4.175729090984311,918.64,14.52
73.53653863557567,4.225114240796957,1264.59,19.74
73.51823084078589,4.179423320533589,961.37,18.93
73.51169067536811,4.173186422320896,1407.09,10.51
