longitude,latitude,temperature
73.42023991646336,4.17321035609176,33.89
73.43228760247571,4.178571978508464,27.85
73.44023092491969,4.186808879255828,21.78
73.48126331149524,4.18509512822151,24.49
73.43754940690475,4.1807801641819795,39.26
73.44025905022994,4.186935804061539,22.5
73.41251242668176,4.172398411128934,36.37
73.48750826698752,4.174445346857214,30.88
73.45508130035068,4.185604453245476,30.17
73.48091429191938,4.174531843163399,34.11
73.42235870611921,4.182745675951832,35.01
73.42612592046189,4.186985955049727,28.74
73.47845384471017,4.168260787496134,26.64
73.42778498442235,4.189683033040679,24.76
73.42261718493971,4.182608747586637,38.69
73.43517185229362,4.181756634308452,31.74
73.46682610513577,4.173452286237927,26.74
73.48897013072067,4.1808253586160475,38.54
73.48298772873294,4.173848438528121,21.75
73.43164277972791,4.184059955370713,31.97
73.42743218015266,4.176744596824798,24.98
73.45301348177013,4.190620479598392,20.32
73.47940148359014,4.169782184756849,23.41
73.48013839829856,4.1798949744348315,21.61
73.42173552823465,4.1909080830729435,21.84
73.42020750624951,4.184384417312577,23.96
73.4166646874064,4.182418399009654,39.24
73.44498446495788,4.17875921828174,39.18
73.41850315275768,4.1904941579628145,27.6
73.41506558656775,4.1798730910604105,30.02
73.43004629944613,4.182776565445376,32.05
73.42648017281778,4.187056132140697,32.34
73.48422205958991,4.187247349147781,32.14
73.44290015578237,4.1813369682228565,24.25
73.43745150868146,4.176826257846657,28.6
73.40841631337331,4.173072513781778,35.19
73.47480896445845,4.175457434890574,35.08
73.44347954996125,4.188947998018319,22.32
73.41728459497527,4.169177887543605,23.51
73.45540185141488,4.185633330549368,35.39
73.42705509279497,4.188176085816718,28.78
73.43152261011407,4.17450544841728,28.87
73.44630093587767,4.169582903151427,30.31
73.42798325743921,4.181765565813366,34.26
73.40871776399521,4.172070524699291,20.65
73.45449502533906,4.1912937354174415,32.7
73.4884895513561,4.18947050565287,35.8
73.48333963520413,4.181965961692128,38.73
73.45302894244425,4.18251693153378,36.17
73.4867309388905,4.181879234027466,23.97
73.4519020055072,4.179626137768813,35.88
73.4472777316831,4.180396389238078,26.14
73.42268199914089,4.16816189532686,31.99
73.46532736099623,4.189542216734429,22.07
73.43175653407644,4.189967751554404,33.83
73.46625351403817,4.169277072745559,37.03
73.44844067669864,4.187619761125546,30.09
73.45812283225513,4.190030933184602,31.96
73.44064777579986,4.186064027829819,37.8
73.47931763484489,4.179271755044286,31.68
73.43884142137735,4.17447385010466,27.85
73.48504902960588,4.1859969990217625,39.97
73.41442142993536,4.168938370638238,23.88
73.42117837450998,4.17060184732851,25.35
73.45382287589662,4.188459693708905,39.96
73.41122532209891,4.189816756048276,20.78
73.42109999880037,4.181414333094738,27.6
73.43569502893837,4.1802941698968725,35.49
73.44003519258703,4.178077524394254,35.31
73.48280781249892,4.1749896986960575,28.69
73.46222633346684,4.182969358012026,37.08
73.44287010598431,4.188658849292191,35.41
73.45610203912985,4.1754113851121994,23.09
73.48836384851609,4.17703476532456,23.46
73.43250402903784,4.182218707443869,34.34
73.4225322917072,4.185588926522194,27.86
73.450657457551,4.18424026297103,27.51
73.41863828344796,4.181369683387175,34.3
73.45572736535964,4.169192564839574,35.24
73.4286055375078,4.177291746398148,26.3
73.44106812493311,4.181783072713269,21.66
73.47441085825687,4.181382048157223,37.98
73.41929882013648,4.187573304248022,25.03
73.43380136097065,4.183020262354615,29.5
73.41222396115406,4.16987484782472,28.75
73.45940566130338,4.186201584372208,36.13
73.42389428305077,4.169702378867389,31.67
73.42375567363221,4.179455215955105,39.6
73.4610509047899,4.174894286649186,24.26
73.47831828833837,4.190673808099757,36.48
73.43034035882695,4.169512251699822,27.63
73.4287784571485,4.180849801400428,37.49
73.42229739215524,4.177181969849777,30.83
73.48233215336032,4.168536844889309,21.21
73.4707416295329,4.178316979719409,26.81
73.44856221778618,4.171949277323891,38.31
73.42875613374822,4.190511044297235,24.0
73.43299754370679,4.189297571872034,29.86
73.4294027215707,4.169417895873507,31.2
